Code,SurveyYear,BirthYear
887,2014,1994
887,2014,1990
887,2014,1987
887,2014,1984
887,2014,1986
887,2014,1963
887,2014,1993
887,2014,1989
887,2014,1977
887,2014,1989
887,2014,1964
887,2014,1969
887,2014,1995
887,2014,1954
887,2014,1980
887,2014,1959
887,2014,1987
887,2014,1989
887,2014,1979
887,2014,1978
887,2014,1994
887,2014,1989
887,2014,1964
887,2014,1944
887,2014,1949
887,2014,1992
887,2014,1979
887,2014,1989
887,2014,1974
887,2014,1964
887,2014,1978
887,2014,1989
887,2014,1980
887,2014,1987
887,2014,1986
887,2014,1995
887,2014,1979
887,2014,1984
887,2014,1979
887,2014,1984
887,2014,1976
887,2014,1988
887,2014,1989
887,2014,1974
887,2014,1974
887,2014,1996
887,2014,1996
887,2014,1976
887,2014,1990
887,2014,1988
887,2014,1985
887,2014,1975
887,2014,1994
887,2014,1986
887,2014,1974
887,2014,1948
887,2014,1959
887,2014,1986
887,2014,1952
887,2014,1991
887,2014,1989
887,2014,1974
887,2014,1984
887,2014,1996
887,2014,1982
887,2014,1984
887,2014,1986
887,2014,1995
887,2014,1974
887,2014,1954
887,2014,1958
887,2014,1989
887,2014,1995
887,2014,1988
887,2014,1995
887,2014,1996
887,2014,1954
887,2014,1979
887,2014,1991
887,2014,1984
887,2014,1994
887,2014,1982
887,2014,1974
887,2014,1979
887,2014,1984
887,2014,1966
887,2014,1977
887,2014,1963
887,2014,1990
887,2014,1988
887,2014,1949
887,2014,1964
887,2014,1982
887,2014,1952
887,2014,1981
887,2014,1974
887,2014,1964
887,2014,1964
887,2014,1964
887,2014,1984
887,2014,1969
887,2014,1979
887,2014,1950
887,2014,1974
887,2014,1984
887,2014,1981
887,2014,1992
887,2014,1990
887,2014,1964
887,2014,1959
887,2014,1978
887,2014,1980
887,2014,1974
887,2014,1973
887,2014,1976
887,2014,1986
887,2014,1978
887,2014,1974
887,2014,1994
887,2014,1996
887,2014,1984
887,2014,1949
887,2014,1984
887,2014,1954
887,2014,1972
887,2014,1964
887,2014,1957
887,2014,1988
887,2014,1986
887,2014,1964
887,2014,1969
887,2014,1984
887,2014,1994
887,2014,1974
887,2014,1996
887,2014,1988
887,2014,1939
887,2014,1984
887,2014,1964
887,2014,1989
887,2014,1968
887,2014,1952
887,2014,1956
887,2014,1970
887,2014,1982
887,2014,1974
887,2014,1994
887,2014,1972
887,2014,1974
887,2014,1979
887,2014,1975
887,2014,1996
887,2014,1989
887,2014,1975
887,2014,1959
887,2014,1949
887,2014,1944
887,2014,1990
887,2014,1952
887,2014,1964
887,2014,1948
887,2014,1996
887,2014,1991
887,2014,1975
887,2014,1984
887,2014,1992
887,2014,1969
887,2014,1970
887,2014,1975
887,2014,1987
887,2014,1976
887,2014,1989
887,2014,1964
887,2014,1993
887,2014,1979
887,2014,1987
887,2014,1985
887,2014,1964
887,2014,1979
887,2014,1989
887,2014,1986
887,2014,1984
887,2014,1964
887,2014,1994
887,2014,1974
887,2014,1991
887,2014,1991
887,2014,1982
887,2014,1954
887,2014,1977
887,2014,1976
887,2014,1974
887,2014,1979
887,2014,1982
887,2014,1989
887,2014,1986
887,2014,1977
887,2014,1958
887,2014,1995
887,2014,1995
887,2014,1964
887,2014,1983
887,2014,1995
887,2014,1982
887,2014,1987
887,2014,1987
887,2014,1989
887,2014,1996
887,2014,1982
887,2014,1987
887,2014,1994
887,2014,1986
887,2014,1971
887,2014,1991
887,2014,1982
887,2014,1954
887,2014,1992
887,2014,1995
887,2014,1990
887,2014,1989
887,2014,1988
887,2014,1990
887,2014,1986
887,2014,1991
887,2014,1981
887,2014,1991
887,2014,1993
887,2014,1983
887,2014,1977
887,2014,1970
887,2014,1995
887,2014,1978
887,2014,1996
887,2014,1989
887,2014,1984
887,2014,1944
887,2014,1984
887,2014,1990
887,2014,1964
887,2014,1984
887,2014,1974
887,2014,1984
887,2014,1964
887,2014,1986
887,2014,1979
887,2014,1979
887,2014,1995
887,2014,1992
887,2014,1984
887,2014,1972
887,2014,1979
887,2014,1994
887,2014,1978
887,2014,1975
887,2014,1977
887,2014,1954
887,2014,1989
887,2014,1976
887,2014,1984
887,2014,1984
887,2014,1988
887,2014,1974
887,2014,1975
887,2014,1976
887,2014,1975
887,2014,1974
887,2014,1987
887,2014,1971
887,2014,1976
887,2014,1968
887,2014,1993
887,2014,1986
887,2014,1970
887,2014,1974
887,2014,1974
887,2014,1984
887,2014,1996
887,2014,1964
887,2014,1996
887,2014,1976
887,2014,1984
887,2014,1992
887,2014,1994
887,2014,1989
887,2014,1992
887,2014,1954
887,2014,1988
887,2014,1984
887,2014,1976
887,2014,1989
887,2014,1984
887,2014,1984
887,2014,1975
887,2014,1983
887,2014,1981
887,2014,1976
887,2014,1988
887,2014,1979
887,2014,1964
887,2014,1984
887,2014,1973
887,2014,1974
887,2014,1982
887,2014,1985
887,2014,1974
887,2014,1984
887,2014,1968
887,2014,1983
887,2014,1974
887,2014,1968
887,2014,1989
887,2014,1984
887,2014,1985
887,2014,1994
887,2014,1984
887,2014,1985
887,2014,1982
887,2014,1984
887,2014,1986
887,2014,1979
887,2014,1969
887,2014,1995
887,2014,1959
887,2014,1972
887,2014,1966
887,2014,1982
887,2014,1988
887,2014,1984
887,2014,1969
887,2014,1994
887,2014,1989
887,2014,1991
887,2014,1974
887,2014,1964
887,2014,1986
887,2014,1984
887,2014,1981
887,2014,1945
887,2014,1935
887,2014,1994
887,2014,1980
887,2014,1995
887,2014,1988
887,2014,1969
887,2014,1959
887,2014,1970
887,2014,1961
887,2014,1984
887,2014,1979
887,2014,1989
887,2014,1954
887,2014,1944
887,2014,1979
887,2014,1974
887,2014,1992
887,2014,1984
887,2014,1978
887,2014,1994
887,2014,1989
887,2014,1993
887,2014,1979
887,2014,1979
887,2014,1996
887,2014,1994
887,2014,1984
887,2014,1991
887,2014,1974
887,2014,1949
887,2014,1954
887,2014,1969
887,2014,1944
887,2014,1989
887,2014,1979
887,2014,1944
887,2014,1987
887,2014,1995
887,2014,1980
887,2014,1994
887,2014,1994
887,2014,1969
887,2014,1978
887,2014,1969
887,2014,1964
887,2014,1979
887,2014,1989
887,2014,1969
887,2014,1969
887,2014,1989
887,2014,1983
887,2014,1989
887,2014,1995
887,2014,1991
887,2014,1996
887,2014,1991
887,2014,1988
887,2014,1964
887,2014,1989
887,2014,1974
887,2014,1989
887,2014,1984
887,2014,1944
887,2014,1994
887,2014,1989
887,2014,1989
887,2014,1962
887,2014,1964
887,2014,1979
887,2014,1969
887,2014,1959
887,2014,1996
887,2014,1974
887,2014,1959
887,2014,1979
887,2014,1984
887,2014,1941
887,2014,1979
887,2014,1969
887,2014,1990
887,2014,1996
887,2014,1979
887,2014,1992
887,2014,1986
887,2014,1994
887,2014,1992
887,2014,1979
887,2014,1995
887,2014,1979
887,2014,1996
887,2014,1964
887,2014,1984
887,2014,1979
887,2014,1979
887,2014,1964
887,2014,1996
887,2014,1994
887,2014,1992
887,2014,1974
887,2014,1984
887,2014,1983
887,2014,1996
887,2014,1974
887,2014,1984
887,2014,1994
887,2014,1989
887,2014,1992
887,2014,1984
887,2014,1979
887,2014,1944
887,2014,1964
887,2014,1979
887,2014,1954
887,2014,1987
887,2014,1974
887,2014,1979
887,2014,1969
887,2014,1987
887,2014,1978
887,2014,1989
887,2014,1954
887,2014,1988
887,2014,1969
887,2014,1994
887,2014,1989
887,2014,1979
887,2014,1996
887,2014,1954
887,2014,1981
887,2014,1982
887,2014,1990
887,2014,1954
887,2014,1989
887,2014,1967
887,2014,1974
887,2014,1984
887,2014,1966
887,2014,1974
887,2014,1964
887,2014,1979
887,2014,1984
887,2014,1989
887,2014,1994
887,2014,1994
887,2014,1974
887,2014,1991
887,2014,1954
887,2014,1969
887,2014,1974
887,2014,1960
887,2014,1987
887,2014,1971
887,2014,1975
887,2014,1984
887,2014,1971
887,2014,1983
887,2014,1952
887,2014,1986
887,2014,1977
887,2014,1983
887,2014,1971
887,2014,1982
887,2014,1974
887,2014,1984
887,2014,1969
887,2014,1986
887,2014,1980
887,2014,1971
887,2014,1961
887,2014,1994
887,2014,1974
887,2014,1954
887,2014,1988
887,2014,1974
887,2014,1976
887,2014,1994
887,2014,1974
887,2014,1986
887,2014,1971
887,2014,1987
887,2014,1984
887,2014,1984
887,2014,1979
887,2014,1954
887,2014,1979
887,2014,1986
887,2014,1991
887,2014,1974
887,2014,1959
887,2014,1974
887,2014,1996
887,2014,1984
887,2014,1990
887,2014,1979
887,2014,1944
887,2014,1988
887,2014,1959
887,2014,1992
887,2014,1986
887,2014,1994
887,2014,1984
887,2014,1972
887,2014,1995
887,2014,1985
887,2014,1990
887,2014,1985
887,2014,1987
887,2014,1991
887,2014,1983
887,2014,1992
887,2014,1989
887,2014,1970
887,2014,1984
887,2014,1994
887,2014,1969
887,2014,1969
887,2014,1979
887,2014,1996
887,2014,1978
887,2014,1974
887,2014,1991
887,2014,1969
887,2014,1954
887,2014,1964
887,2014,1974
887,2014,1979
887,2014,1979
887,2014,1989
887,2014,1982
887,2014,1984
887,2014,1996
887,2014,1974
887,2014,1974
887,2014,1980
887,2014,1984
887,2014,1949
887,2014,1982
887,2014,1983
887,2014,1992
887,2014,1977
887,2014,1986
887,2014,1975
887,2014,1989
887,2014,1987
887,2014,1954
887,2014,1994
887,2014,1994
887,2014,1984
887,2014,1984
887,2014,1994
887,2014,1977
887,2014,1973
887,2014,1979
887,2014,1959
887,2014,1956
887,2014,1974
887,2014,1980
887,2014,1994
887,2014,1985
887,2014,1977
887,2014,1995
887,2014,1994
887,2014,1974
887,2014,1994
887,2014,1979
887,2014,1981
887,2014,1979
887,2014,1990
887,2014,1987
887,2014,1984
887,2014,1983
887,2014,1964
887,2014,1962
887,2014,1988
887,2014,1984
887,2014,1974
887,2014,1994
887,2014,1996
887,2014,1954
887,2014,1988
887,2014,1996
887,2014,1989
887,2014,1974
887,2014,1989
887,2014,1983
887,2014,1986
887,2014,1991
887,2014,1959
887,2014,1971
887,2014,1985
887,2014,1960
887,2014,1965
887,2014,1993
887,2014,1995
887,2014,1994
887,2014,1992
887,2014,1966
887,2014,1982
887,2014,1979
887,2014,1987
887,2014,1974
887,2014,1992
887,2014,1966
887,2014,1983
887,2014,1984
887,2014,1979
887,2014,1969
887,2014,1984
887,2014,1971
887,2014,1980
887,2014,1984
887,2014,1954
887,2014,1969
887,2014,1984
887,2014,1979
887,2014,1974
887,2014,1979
887,2014,1982
887,2014,1995
887,2014,1961
887,2014,1969
887,2014,1976
887,2014,1982
887,2014,1991
887,2014,1987
887,2014,1971
887,2014,1981
887,2014,1969
887,2014,1983
887,2014,1975
887,2014,1967
887,2014,1992
887,2014,1974
887,2014,1989
887,2014,1967
887,2014,1987
887,2014,1981
887,2014,1964
887,2014,1981
887,2014,1971
887,2014,1996
887,2014,1954
887,2014,1991
887,2014,1974
887,2014,1981
887,2014,1969
887,2014,1974
887,2014,1972
887,2014,1966
887,2014,1991
887,2014,1966
887,2014,1984
887,2014,1984
887,2014,1979
887,2014,1974
887,2014,1984
887,2014,1944
887,2014,1974
887,2014,1954
887,2014,1984
887,2014,1989
887,2014,1984
887,2014,1979
887,2014,1979
887,2014,1968
887,2014,1958
887,2014,1976
887,2014,1990
887,2014,1981
887,2014,1996
887,2014,1989
887,2014,1989
356,2012,1974
356,2012,1944
356,2012,1979
356,2012,1980
356,2012,1984
356,2012,1977
356,2012,1961
356,2012,1983
356,2012,1968
356,2012,1963
356,2012,1954
356,2012,1949
356,2012,1984
356,2012,1972
356,2012,1975
356,2012,1953
356,2012,1953
356,2012,1946
356,2012,1964
356,2012,1987
356,2012,1963
356,2012,1978
356,2012,1964
356,2012,1975
356,2012,1950
356,2012,1970
356,2012,1957
356,2012,1952
356,2012,1988
356,2012,1984
356,2012,1979
356,2012,1984
356,2012,1989
356,2012,1979
356,2012,1976
356,2012,1965
356,2012,1973
356,2012,1973
356,2012,1982
356,2012,1965
356,2012,1946
356,2012,1987
356,2012,1989
356,2012,1968
356,2012,1978
356,2012,1945
356,2012,1966
356,2012,1981
356,2012,1987
356,2012,1983
356,2012,1987
356,2012,1987
356,2012,1979
356,2012,1946
356,2012,1984
356,2012,1984
356,2012,1986
356,2012,1984
356,2012,1983
356,2012,1989
356,2012,1973
356,2012,1982
356,2012,1941
356,2012,1967
356,2012,1984
356,2012,1950
356,2012,1972
356,2012,1988
356,2012,1968
356,2012,1963
356,2012,1981
356,2012,1940
356,2012,1974
356,2012,1962
356,2012,1971
356,2012,1980
356,2012,1990
356,2012,1978
356,2012,1957
356,2012,1970
356,2012,1965
356,2012,1975
356,2012,1978
356,2012,1980
356,2012,1979
356,2012,1973
356,2012,1980
356,2012,1988
356,2012,1974
356,2012,1972
356,2012,1990
356,2012,1992
356,2012,1932
356,2012,1985
356,2012,1932
356,2012,1989
356,2012,1947
356,2012,1960
356,2012,1958
356,2012,1990
356,2012,1992
356,2012,1932
356,2012,1985
356,2012,1932
356,2012,1989
356,2012,1947
356,2012,1960
356,2012,1958
356,2012,1963
356,2012,1977
356,2012,1962
356,2012,1985
356,2012,1943
356,2012,1992
356,2012,1983
356,2012,1967
356,2012,1962
356,2012,1980
356,2012,1961
356,2012,1985
356,2012,1920
356,2012,1979
356,2012,1968
356,2012,1987
356,2012,1953
356,2012,1980
356,2012,1969
356,2012,1987
356,2012,1972
356,2012,1986
356,2012,1965
356,2012,1990
356,2012,1981
356,2012,1982
356,2012,1942
356,2012,1960
356,2012,1976
356,2012,1988
356,2012,1968
356,2012,1976
356,2012,1960
356,2012,1976
356,2012,1978
356,2012,1979
356,2012,1979
356,2012,1950
356,2012,1964
356,2012,1947
356,2012,1972
356,2012,1975
356,2012,1981
356,2012,1950
356,2012,1965
356,2012,1979
356,2012,1987
356,2012,1972
356,2012,1984
356,2012,1986
356,2012,1957
356,2012,1952
356,2012,1986
356,2012,1950
356,2012,1950
356,2012,1969
356,2012,1982
356,2012,1972
356,2012,1980
356,2012,1988
356,2012,1960
356,2012,1962
356,2012,1980
356,2012,1967
356,2012,1988
356,2012,1985
356,2012,1940
356,2012,1979
356,2012,1947
356,2012,1969
356,2012,1985
356,2012,1962
356,2012,1976
356,2012,1978
356,2012,1978
356,2012,1962
356,2012,1965
356,2012,1977
356,2012,1963
356,2012,1977
356,2012,1962
356,2012,1960
356,2012,1955
356,2012,1975
356,2012,1960
356,2012,1984
356,2012,1972
356,2012,1984
356,2012,1983
356,2012,1962
356,2012,1967
356,2012,1977
356,2012,1982
356,2012,1981
356,2012,1972
356,2012,1990
356,2012,1989
356,2012,1989
356,2012,1972
356,2012,1967
356,2012,1977
356,2012,1981
356,2012,1945
356,2012,1970
356,2012,1961
356,2012,1962
356,2012,1981
356,2012,1991
356,2012,1990
356,2012,1990
356,2012,1992
356,2012,1988
356,2012,1980
356,2012,1962
356,2012,1975
356,2012,1979
356,2012,1967
356,2012,1978
356,2012,1981
356,2012,1989
356,2012,1978
356,2012,1970
356,2012,1975
356,2012,1970
356,2012,1981
356,2012,1983
356,2012,1975
356,2012,1959
356,2012,1984
356,2012,1961
356,2012,1969
356,2012,1973
356,2012,1983
356,2012,1962
356,2012,NA
356,2012,1991
356,2012,1969
356,2012,1985
356,2012,1982
356,2012,1977
356,2012,1973
356,2012,1973
356,2012,1941
356,2012,1988
356,2012,1982
356,2012,1983
356,2012,1982
356,2012,1977
356,2012,1973
356,2012,1973
356,2012,1941
356,2012,1988
356,2012,1982
356,2012,1983
356,2012,1988
356,2012,1940
356,2012,1983
356,2012,1978
356,2012,1987
356,2012,1950
356,2012,1958
356,2012,1989
356,2012,1966
356,2012,1983
356,2012,1955
356,2012,1983
356,2012,1980
356,2012,1984
356,2012,1959
356,2012,1970
356,2012,1975
356,2012,1988
356,2012,1982
356,2012,1978
356,2012,1980
356,2012,1984
356,2012,1984
356,2012,1962
356,2012,1987
356,2012,1958
356,2012,1970
356,2012,1959
356,2012,1973
356,2012,1986
356,2012,1967
356,2012,1952
356,2012,1940
356,2012,1958
356,2012,1988
356,2012,1977
356,2012,1978
356,2012,1960
356,2012,1950
356,2012,1988
356,2012,1980
356,2012,1980
356,2012,1972
356,2012,1980
356,2012,1986
356,2012,1938
356,2012,1924
356,2012,1928
356,2012,1944
356,2012,1950
356,2012,1947
356,2012,1943
356,2012,1974
356,2012,1942
356,2012,1965
356,2012,1972
356,2012,1974
356,2012,1978
356,2012,1972
356,2012,1977
356,2012,1937
356,2012,1964
356,2012,1967
356,2012,1970
356,2012,1972
356,2012,1964
356,2012,1942
356,2012,1962
356,2012,1987
356,2012,1947
356,2012,1954
356,2012,1989
356,2012,1970
356,2012,1975
356,2012,1977
356,2012,1987
356,2012,1962
356,2012,1988
356,2012,1987
356,2012,1984
356,2012,1987
356,2012,1986
356,2012,1976
356,2012,1959
356,2012,1986
356,2012,1972
356,2012,1988
356,2012,1960
356,2012,1954
356,2012,1974
356,2012,1984
356,2012,1989
356,2012,1959
356,2012,1959
356,2012,1966
356,2012,1947
356,2012,1987
356,2012,1973
356,2012,1983
356,2012,1977
356,2012,1971
356,2012,1986
356,2012,1937
356,2012,1965
356,2012,1940
356,2012,1987
356,2012,1945
356,2012,1968
356,2012,1985
356,2012,1980
356,2012,1970
356,2012,1984
356,2012,1985
356,2012,1987
356,2012,1957
356,2012,1980
356,2012,1982
356,2012,1977
356,2012,1981
356,2012,1985
356,2012,1978
356,2012,1980
356,2012,1979
356,2012,1977
356,2012,1985
356,2012,1965
356,2012,1963
356,2012,1984
356,2012,1980
356,2012,1951
356,2012,1965
356,2012,1984
356,2012,1955
356,2012,1966
356,2012,1985
356,2012,1968
356,2012,1985
356,2012,1970
356,2012,1940
356,2012,1982
356,2012,1976
356,2012,1980
356,2012,1970
356,2012,1986
356,2012,1977
356,2012,1985
356,2012,1980
356,2012,1987
356,2012,1985
356,2012,1990
356,2012,1960
356,2012,1983
356,2012,1972
356,2012,1990
356,2012,1980
356,2012,1989
356,2012,1983
356,2012,1975
356,2012,1972
356,2012,1970
356,2012,1987
356,2012,1982
356,2012,1965
356,2012,1972
356,2012,1983
356,2012,1950
356,2012,1962
356,2012,1960
356,2012,1982
356,2012,1965
356,2012,1985
356,2012,1982
356,2012,1970
356,2012,1985
356,2012,1988
356,2012,1965
356,2012,1982
356,2012,1970
356,2012,1985
356,2012,NA
356,2012,1988
356,2012,1990
356,2012,1985
356,2012,1983
356,2012,1982
356,2012,1980
356,2012,1982
356,2012,1982
356,2012,1975
356,2012,1982
356,2012,1982
356,2012,1986
356,2012,1967
356,2012,1937
356,2012,1957
356,2012,1984
356,2012,1942
356,2012,1990
356,2012,1978
356,2012,1965
356,2012,1992
356,2012,1987
356,2012,1987
356,2012,1957
356,2012,1972
356,2012,1977
356,2012,1970
356,2012,1957
356,2012,1952
356,2012,1982
356,2012,1962
356,2012,1964
356,2012,1969
356,2012,1977
356,2012,1952
356,2012,1987
356,2012,1977
356,2012,1970
356,2012,1977
356,2012,1972
356,2012,1957
356,2012,1979
356,2012,1942
356,2012,1980
356,2012,1987
356,2012,1982
356,2012,1987
356,2012,1990
356,2012,1987
356,2012,1977
356,2012,1980
356,2012,1982
356,2012,1982
356,2012,1982
356,2012,1980
356,2012,1972
356,2012,1982
356,2012,1982
356,2012,1977
356,2012,1967
356,2012,1977
356,2012,1972
356,2012,1980
356,2012,1980
356,2012,1976
356,2012,1982
356,2012,1982
356,2012,1972
356,2012,1968
356,2012,1972
356,2012,1977
356,2012,1993
356,2012,1952
356,2012,1962
356,2012,1986
356,2012,1964
356,2012,1979
356,2012,1940
356,2012,1950
356,2012,1962
356,2012,1972
356,2012,1962
356,2012,1989
356,2012,1952
356,2012,1983
356,2012,1967
356,2012,1984
356,2012,1945
356,2012,1991
356,2012,1962
356,2012,1982
356,2012,1972
356,2012,1993
356,2012,1984
356,2012,1966
356,2012,1977
356,2012,1977
356,2012,1947
356,2012,1987
356,2012,1971
356,2012,1962
356,2012,1955
356,2012,1956
356,2012,1938
356,2012,1982
356,2012,1982
356,2012,1986
356,2012,1977
356,2012,1942
356,2012,1962
356,2012,1969
356,2012,1967
356,2012,1986
356,2012,1964
356,2012,1952
356,2012,1978
356,2012,1980
356,2012,1960
356,2012,1977
356,2012,1983
356,2012,1962
356,2012,1967
356,2012,1987
356,2012,1977
356,2012,1957
356,2012,1972
356,2012,1979
356,2012,1974
356,2012,1984
356,2012,1990
356,2012,1981
356,2012,1976
356,2012,1955
356,2012,1985
356,2012,1985
356,2012,1965
356,2012,1957
356,2012,1965
356,2012,1987
356,2012,1967
356,2012,1977
356,2012,1978
356,2012,1965
356,2012,1957
356,2012,1977
356,2012,1975
356,2012,1969
356,2012,1972
356,2012,1977
356,2012,1948
356,2012,1982
356,2012,1981
356,2012,1947
356,2012,1982
356,2012,1968
356,2012,1967
356,2012,1981
356,2012,1987
356,2012,1976
356,2012,1962
356,2012,1980
356,2012,1984
356,2012,1956
356,2012,1952
356,2012,1962
356,2012,1972
356,2012,1965
356,2012,1974
356,2012,1967
356,2012,1957
356,2012,1990
356,2012,1970
356,2012,1982
356,2012,1974
356,2012,1975
356,2012,1983
356,2012,1982
356,2012,1981
356,2012,1967
356,2012,1942
356,2012,1962
356,2012,1980
356,2012,1979
356,2012,1982
356,2012,1984
356,2012,1969
356,2012,1981
356,2012,1978
356,2012,1977
356,2012,1989
356,2012,1982
356,2012,1961
356,2012,1960
356,2012,1977
356,2012,1962
356,2012,1949
356,2012,1961
356,2012,1987
356,2012,1984
356,2012,1962
356,2012,1962
356,2012,1976
356,2012,1986
356,2012,1977
356,2012,1974
356,2012,1947
356,2012,1990
356,2012,1957
356,2012,1952
356,2012,1983
356,2012,1962
356,2012,1980
356,2012,1977
356,2012,1952
356,2012,1943
356,2012,1960
356,2012,1967
356,2012,1943
356,2012,1974
356,2012,1960
356,2012,1989
356,2012,1980
356,2012,1950
356,2012,1980
356,2012,1949
356,2012,1982
356,2012,1988
356,2012,1977
356,2012,1987
356,2012,1966
356,2012,1985
356,2012,1979
356,2012,1961
356,2012,1967
356,2012,1989
356,2012,1975
356,2012,1977
356,2012,1990
356,2012,1936
356,2012,1984
356,2012,1928
356,2012,1974
356,2012,1974
356,2012,1971
356,2012,1978
356,2012,1979
356,2012,1978
356,2012,1979
356,2012,1962
356,2012,1985
356,2012,1980
356,2012,1989
356,2012,1979
356,2012,1954
356,2012,1979
356,2012,1976
356,2012,1970
356,2012,1986
356,2012,1966
356,2012,1981
356,2012,1976
356,2012,1979
356,2012,1938
356,2012,1967
356,2012,1937
356,2012,1987
356,2012,1963
356,2012,1960
356,2012,1990
356,2012,1946
356,2012,1976
356,2012,1988
356,2012,1961
356,2012,1971
356,2012,1979
356,2012,1970
356,2012,1984
356,2012,1981
356,2012,1961
356,2012,1969
356,2012,1934
356,2012,1928
356,2012,1973
356,2012,1966
356,2012,1950
356,2012,1986
356,2012,1955
356,2012,1984
356,2012,1981
356,2012,1957
356,2012,1951
356,2012,1987
356,2012,1965
356,2012,1978
356,2012,1970
356,2012,1978
356,2012,1976
356,2012,1979
356,2012,1964
356,2012,1947
356,2012,1967
356,2012,1960
356,2012,1966
356,2012,1958
356,2012,1958
356,2012,1973
356,2012,1983
356,2012,1968
356,2012,1976
356,2012,1953
356,2012,1979
356,2012,1986
356,2012,1974
356,2012,1983
356,2012,1974
356,2012,1958
356,2012,1950
356,2012,1970
356,2012,1961
356,2012,1981
356,2012,1958
356,2012,1984
356,2012,1958
356,2012,1977
356,2012,1986
356,2012,1976
356,2012,1980
356,2012,1982
356,2012,1979
356,2012,1948
356,2012,1984
356,2012,1954
356,2012,1934
356,2012,1966
356,2012,1990
356,2012,1945
356,2012,1966
356,2012,1966
356,2012,1986
356,2012,1974
356,2012,1958
356,2012,1984
356,2012,1954
356,2012,1972
356,2012,1987
356,2012,1960
356,2012,1982
356,2012,1956
356,2012,1987
356,2012,1962
356,2012,1976
356,2012,1946
356,2012,1975
356,2012,1965
356,2012,1968
356,2012,1972
356,2012,1986
356,2012,1968
356,2012,1988
356,2012,1986
356,2012,1987
356,2012,1969
356,2012,1950
356,2012,1978
356,2012,1972
356,2012,1964
356,2012,1956
356,2012,1967
356,2012,1970
356,2012,1982
356,2012,1975
356,2012,1947
356,2012,1988
356,2012,1952
356,2012,1978
356,2012,1958
356,2012,1991
356,2012,1961
356,2012,1993
356,2012,1986
356,2012,1948
356,2012,1966
356,2012,1958
356,2012,1960
356,2012,1967
356,2012,1992
356,2012,1962
356,2012,1972
356,2012,1967
356,2012,1950
356,2012,1964
356,2012,1969
356,2012,1976
356,2012,1982
356,2012,1957
356,2012,1989
356,2012,1968
356,2012,1967
356,2012,1967
356,2012,1972
356,2012,1967
356,2012,1974
356,2012,1990
356,2012,1956
356,2012,1988
356,2012,1976
356,2012,1987
356,2012,1959
356,2012,1988
356,2012,1960
356,2012,1983
356,2012,1990
356,2012,1954
356,2012,1970
356,2012,1969
356,2012,1940
356,2012,1987
356,2012,1990
356,2012,1971
356,2012,1968
356,2012,1979
356,2012,1974
356,2012,1970
356,2012,1980
356,2012,1967
356,2012,1962
356,2012,1969
356,2012,1972
356,2012,1988
356,2012,1959
356,2012,1981
356,2012,1962
356,2012,1987
356,2012,1987
356,2012,1944
356,2012,1967
356,2012,1957
356,2012,1984
356,2012,1967
356,2012,1979
356,2012,1967
356,2012,1975
356,2012,1953
356,2012,1974
356,2012,1945
356,2012,1932
356,2012,1984
356,2012,1972
356,2012,1972
356,2012,1955
356,2012,1972
356,2012,1976
356,2012,1960
356,2012,1943
356,2012,1940
356,2012,1992
356,2012,1986
356,2012,NA
356,2012,1986
356,2012,1978
356,2012,NA
356,2012,1986
356,2012,1965
356,2012,1968
356,2012,1966
356,2012,1971
356,2012,1964
356,2012,1983
356,2012,1980
356,2012,1976
356,2012,1967
356,2012,1992
356,2012,1970
356,2012,1987
356,2012,1951
356,2012,1974
356,2012,1958
356,2012,1967
356,2012,1971
356,2012,1985
356,2012,1976
356,2012,1966
356,2012,1986
356,2012,1962
356,2012,1966
356,2012,1979
356,2012,1981
356,2012,1965
356,2012,1966
356,2012,1973
356,2012,1973
356,2012,1960
356,2012,1982
356,2012,1976
356,2012,1988
356,2012,1986
356,2012,1976
356,2012,1958
356,2012,1972
356,2012,1954
356,2012,1962
356,2012,1949
356,2012,1962
356,2012,1939
356,2012,1960
356,2012,1947
356,2012,1972
356,2012,1968
356,2012,1966
356,2012,1986
356,2012,1977
356,2012,1973
356,2012,1986
356,2012,1992
356,2012,1990
356,2012,1990
356,2012,1980
356,2012,1980
356,2012,1980
356,2012,1978
356,2012,1950
356,2012,1982
356,2012,1930
356,2012,1965
356,2012,1964
356,2012,1972
356,2012,1987
356,2012,1944
356,2012,1952
356,2012,1979
356,2012,1970
356,2012,1970
356,2012,1983
356,2012,1970
356,2012,1978
356,2012,1980
356,2012,1980
356,2012,NA
356,2012,1990
356,2012,NA
356,2012,1982
356,2012,1985
356,2012,NA
356,2012,1957
356,2012,1950
356,2012,1947
356,2012,1967
356,2012,1986
356,2012,1985
356,2012,1964
356,2012,1967
356,2012,1982
356,2012,1986
356,2012,1974
356,2012,1945
356,2012,1984
356,2012,1990
356,2012,1952
356,2012,1969
356,2012,1989
356,2012,1980
356,2012,1967
356,2012,1954
356,2012,1977
356,2012,1974
356,2012,1938
356,2012,1988
356,2012,1937
356,2012,1964
356,2012,1972
356,2012,1937
356,2012,1948
356,2012,1962
356,2012,1944
356,2012,1960
356,2012,1952
356,2012,1934
356,2012,1990
356,2012,1988
356,2012,1979
356,2012,1989
356,2012,1974
356,2012,1986
356,2012,1982
356,2012,1975
356,2012,1965
356,2012,1958
356,2012,1970
356,2012,1957
356,2012,1961
356,2012,1988
356,2012,1979
356,2012,1984
356,2012,1974
356,2012,1979
356,2012,1980
